id,source_name,source_url,context_repository,record_id,title,author,year,uploader_name,uploader_email,doi,description,license,qda_file_url,file_url,local_directory,local_filename,local_file_path,file_type,is_qda_file,download_status,downloaded_at
199,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/314,SADA,314,Survey of Truth and Reconciliation in South Africa 2000-2001,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/314/json,E:\Seeding-QDArchive\data\downloads\sada\314_Survey of Truth and Reconciliation in South Africa 2000-2001,metadata-314.json,E:\Seeding-QDArchive\data\downloads\sada\314_Survey of Truth and Reconciliation in South Africa 2000-2001\metadata-314.json,.json,0,success,2026-04-09T09:50:02.752547+00:00
200,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/253,SADA,253,South African Census 1991,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/253/pdf-documentation,E:\Seeding-QDArchive\data\downloads\sada\253_South African Census 1991,ddi-documentation-english-253.pdf,E:\Seeding-QDArchive\data\downloads\sada\253_South African Census 1991\ddi-documentation-english-253.pdf,.pdf,0,success,2026-04-09T09:50:08.902963+00:00
201,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/253,SADA,253,South African Census 1991,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/253/ddi,E:\Seeding-QDArchive\data\downloads\sada\253_South African Census 1991,metadata-253.xml,E:\Seeding-QDArchive\data\downloads\sada\253_South African Census 1991\metadata-253.xml,.xml,0,success,2026-04-09T09:50:12.972221+00:00
202,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/253,SADA,253,South African Census 1991,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/253/json,E:\Seeding-QDArchive\data\downloads\sada\253_South African Census 1991,metadata-253.json,E:\Seeding-QDArchive\data\downloads\sada\253_South African Census 1991\metadata-253.json,.json,0,success,2026-04-09T09:50:15.767232+00:00
203,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/843,SADA,843,Hungry Cities Partnership Survey Nairobi 2016-2019,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/843/ddi,E:\Seeding-QDArchive\data\downloads\sada\843_Hungry Cities Partnership Survey Nairobi 2016-2019,metadata-843.xml,E:\Seeding-QDArchive\data\downloads\sada\843_Hungry Cities Partnership Survey Nairobi 2016-2019\metadata-843.xml,.xml,0,success,2026-04-09T09:50:23.376015+00:00
204,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/843,SADA,843,Hungry Cities Partnership Survey Nairobi 2016-2019,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/843/json,E:\Seeding-QDArchive\data\downloads\sada\843_Hungry Cities Partnership Survey Nairobi 2016-2019,metadata-843.json,E:\Seeding-QDArchive\data\downloads\sada\843_Hungry Cities Partnership Survey Nairobi 2016-2019\metadata-843.json,.json,0,success,2026-04-09T09:50:26.037948+00:00
205,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/712,SADA,712,"National Income Dynamics Study 2017, Wave 5",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/712/ddi,"E:\Seeding-QDArchive\data\downloads\sada\712_National Income Dynamics Study 2017, Wave 5",metadata-712.xml,"E:\Seeding-QDArchive\data\downloads\sada\712_National Income Dynamics Study 2017, Wave 5\metadata-712.xml",.xml,0,success,2026-04-09T09:50:36.135881+00:00
206,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/712,SADA,712,"National Income Dynamics Study 2017, Wave 5",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/712/json,"E:\Seeding-QDArchive\data\downloads\sada\712_National Income Dynamics Study 2017, Wave 5",metadata-712.json,"E:\Seeding-QDArchive\data\downloads\sada\712_National Income Dynamics Study 2017, Wave 5\metadata-712.json",.json,0,success,2026-04-09T09:50:38.853384+00:00
207,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/842,SADA,842,"Hungry Cities Partnership Survey Maputo, 2014-2017",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/842/ddi,"E:\Seeding-QDArchive\data\downloads\sada\842_Hungry Cities Partnership Survey Maputo, 2014-2017",metadata-842.xml,"E:\Seeding-QDArchive\data\downloads\sada\842_Hungry Cities Partnership Survey Maputo, 2014-2017\metadata-842.xml",.xml,0,success,2026-04-09T09:50:48.025260+00:00
208,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/842,SADA,842,"Hungry Cities Partnership Survey Maputo, 2014-2017",,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/842/json,"E:\Seeding-QDArchive\data\downloads\sada\842_Hungry Cities Partnership Survey Maputo, 2014-2017",metadata-842.json,"E:\Seeding-QDArchive\data\downloads\sada\842_Hungry Cities Partnership Survey Maputo, 2014-2017\metadata-842.json",.json,0,success,2026-04-09T09:50:50.789208+00:00
209,SADA,https://www.datafirst.uct.ac.za/dataportal/index.php/catalog/844,SADA,844,Hungry Cities Partnership Survey Cape Town 2013-2017,,,,,,,,,https://www.datafirst.uct.ac.za/dataportal/index.php/metadata/export/844/ddi,E:\Seeding-QDArchive\data\downloads\sada\844_Hungry Cities Partnership Survey Cape Town 2013-2017,metadata-844.xml,E:\Seeding-QDArchive\data\downloads\sada\844_Hungry Cities Partnership Survey Cape Town 2013-2017\metadata-844.xml,.xml,0,success,2026-04-09T09:51:01.849066+00:00
